0) -0.848709; 0.00679419
-0.861423; 0.105041
-0.786517; 0.169296
-0.774908; 0.0608016
0) 0.701107; 0.114606
0.71161; 0.232348
0.786517; 0.169296
0.774908; 0.0608016
0) -0.774908; 0.0608016
-0.786517; 0.169296
-0.71161; 0.232348
-0.701107; 0.114606
0) 0.627306; 0.166797
0.636704; 0.292843
0.71161; 0.232348
0.701107; 0.114606
0) -0.701107; 0.114606
-0.71161; 0.232348
-0.636704; 0.292843
-0.627306; 0.166797
0) -0.627306; 0.166797
-0.636704; 0.292843
-0.561798; 0.349615
-0.553506; 0.216148
0) 0.553506; 0.216148
0.561798; 0.349615
0.636704; 0.292843
0.627306; 0.166797
0) 0.479705; 0.261599
0.486891; 0.401649
0.561798; 0.349615
0.553506; 0.216148
0) -0.553506; 0.216148
-0.561798; 0.349615
-0.486891; 0.401649
-0.479705; 0.261599
0) 0.405904; 0.302242
0.411985; 0.448058
0.486891; 0.401649
0.479705; 0.261599
0) -0.479705; 0.261599
-0.486891; 0.401649
-0.411985; 0.448058
-0.405904; 0.302242
0) 0.332103; 0.33731
0.337079; 0.48806
0.411985; 0.448058
0.405904; 0.302242
0) -0.405904; 0.302242
-0.411985; 0.448058
-0.337079; 0.48806
-0.332103; 0.33731
0) 0.258303; 0.366157
0.262172; 0.520971
0.337079; 0.48806
0.332103; 0.33731
0) -0.332103; 0.33731
-0.337079; 0.48806
-0.262172; 0.520971
-0.258303; 0.366157
0) 0.184502; 0.388262
0.187266; 0.546211
0.262172; 0.520971
0.258303; 0.366157
0) -0.258303; 0.366157
-0.262172; 0.520971
-0.187266; 0.546211
-0.184502; 0.388262
0) 0.110701; 0.403225
0.11236; 0.563312
0.187266; 0.546211
0.184502; 0.388262
0) -0.184502; 0.388262
-0.187266; 0.546211
-0.11236; 0.563312
-0.110701; 0.403225
0) 0.0369004; 0.410776
0.0374532; 0.571947
0.11236; 0.563312
0.110701; 0.403225
0) -0.110701; 0.403225
-0.11236; 0.563312
-0.0374532; 0.571947
-0.0369004; 0.410776
0) -0.0369004; 0.410776
-0.0374532; 0.571947
0.0374532; 0.571947
0.0369004; 0.410776
0) 0.93633; 0.0411371
0.95057; 0.123887
1.02662; 0.0521143
1.01124; -0.0206482
0) 0.861423; 0.105041
0.874525; 0.19694
0.95057; 0.123887
0.93633; 0.0411371
0) -0.93633; 0.0411371
-0.95057; 0.123887
-0.874525; 0.19694
-0.861423; 0.105041
0) 0.786517; 0.169296
0.798479; 0.269556
0.874525; 0.19694
0.861423; 0.105041
0) -0.861423; 0.105041
-0.874525; 0.19694
-0.798479; 0.269556
-0.786517; 0.169296
0) 0.71161; 0.232348
0.722433; 0.340253
0.798479; 0.269556
0.786517; 0.169296
0) -0.786517; 0.169296
-0.798479; 0.269556
-0.722433; 0.340253
-0.71161; 0.232348
0) 0.636704; 0.292843
0.646388; 0.407758
0.722433; 0.340253
0.71161; 0.232348
0) -0.71161; 0.232348
-0.722433; 0.340253
-0.646388; 0.407758
-0.636704; 0.292843
0) 0.561798; 0.349615
0.570342; 0.470966
0.646388; 0.407758
0.636704; 0.292843
0) -0.636704; 0.292843
-0.646388; 0.407758
-0.570342; 0.470966
-0.561798; 0.349615
0) 0.486891; 0.401649
0.494297; 0.528895
0.570342; 0.470966
0.561798; 0.349615
0) -0.561798; 0.349615
-0.570342; 0.470966
-0.494297; 0.528895
-0.486891; 0.401649
0) 0.411985; 0.448058
0.418251; 0.580646
0.494297; 0.528895
0.486891; 0.401649
0) -0.486891; 0.401649
-0.494297; 0.528895
-0.418251; 0.580646
-0.411985; 0.448058
0) 0.337079; 0.48806
0.342205; 0.625381
0.418251; 0.580646
0.411985; 0.448058
0) -0.411985; 0.448058
-0.418251; 0.580646
-0.342205; 0.625381
-0.337079; 0.48806
0) 0.262172; 0.520971
0.26616; 0.662315
0.342205; 0.625381
0.337079; 0.48806
0) -0.337079; 0.48806
-0.342205; 0.625381
-0.26616; 0.662315
-0.262172; 0.520971
0) -0.262172; 0.520971
-0.26616; 0.662315
-0.190114; 0.690739
-0.187266; 0.546211
0) 0.187266; 0.546211
0.190114; 0.690739
0.26616; 0.662315
0.262172; 0.520971
0) -0.187266; 0.546211
-0.190114; 0.690739
-0.114068; 0.710055
-0.11236; 0.563312
0) 0.11236; 0.563312
0.114068; 0.710055
0.190114; 0.690739
0.187266; 0.546211
0) 0.0374532; 0.571947
0.0380228; 0.719829
0.114068; 0.710055
0.11236; 0.563312
0) -0.11236; 0.563312
-0.114068; 0.710055
-0.0380228; 0.719829
-0.0374532; 0.571947
0) -0.0374532; 0.571947
-0.0380228; 0.719829
0.0380228; 0.719829
0.0374532; 0.571947
0) 0.95057; 0.123887
0.965251; 0.193549
1.04247; 0.114077
1.02662; 0.0521143
0) 0.874525; 0.19694
0.888031; 0.273719
0.965251; 0.193549
0.95057; 0.123887
0) -0.95057; 0.123887
-0.965251; 0.193549
-0.888031; 0.273719
-0.874525; 0.19694
0) -0.874525; 0.19694
-0.888031; 0.273719
-0.810811; 0.352938
-0.798479; 0.269556
0) 0.798479; 0.269556
0.810811; 0.352938
0.888031; 0.273719
0.874525; 0.19694
0) -0.798479; 0.269556
-0.810811; 0.352938
-0.733591; 0.429808
-0.722433; 0.340253
0) 0.722433; 0.340253
0.733591; 0.429808
0.810811; 0.352938
0.798479; 0.269556
0) 0.646388; 0.407758
0.656371; 0.503135
0.733591; 0.429808
0.722433; 0.340253
0) -0.722433; 0.340253
-0.733591; 0.429808
-0.656371; 0.503135
-0.646388; 0.407758
0) -0.646388; 0.407758
-0.656371; 0.503135
-0.579151; 0.571868
-0.570342; 0.470966
0) 0.570342; 0.470966
0.579151; 0.571868
0.656371; 0.503135
0.646388; 0.407758
0) 0.494297; 0.528895
0.50193; 0.635039
0.579151; 0.571868
0.570342; 0.470966
0) -0.570342; 0.470966
-0.579151; 0.571868
-0.50193; 0.635039
-0.494297; 0.528895
0) 0.418251; 0.580646
0.42471; 0.691713
0.50193; 0.635039
0.494297; 0.528895
0) -0.494297; 0.528895
-0.50193; 0.635039
-0.42471; 0.691713
-0.418251; 0.580646
0) 0.342205; 0.625381
0.34749; 0.740952
0.42471; 0.691713
0.418251; 0.580646
0) -0.418251; 0.580646
-0.42471; 0.691713
-0.34749; 0.740952
-0.342205; 0.625381
0) 0.26616; 0.662315
0.27027; 0.781826
0.34749; 0.740952
0.342205; 0.625381
0) -0.342205; 0.625381
-0.34749; 0.740952
-0.27027; 0.781826
-0.26616; 0.662315
0) -0.26616; 0.662315
-0.27027; 0.781826
-0.19305; 0.813442
-0.190114; 0.690739
0) 0.190114; 0.690739
0.19305; 0.813442
0.27027; 0.781826
0.26616; 0.662315
0) -0.190114; 0.690739
-0.19305; 0.813442
-0.11583; 0.835018
-0.114068; 0.710055
0) 0.114068; 0.710055
0.11583; 0.835018
0.19305; 0.813442
0.190114; 0.690739
0) -0.114068; 0.710055
-0.11583; 0.835018
-0.03861; 0.845965
-0.0380228; 0.719829
0) 0.0380228; 0.719829
0.03861; 0.845965
0.11583; 0.835018
0.114068; 0.710055
0) -0.0380228; 0.719829
-0.03861; 0.845965
0.03861; 0.845965
0.0380228; 0.719829
0) 0.965251; 0.193549
0.980392; 0.243282
1.05882; 0.158356
1.04247; 0.114077
0) 0.888031; 0.273719
0.901961; 0.328567
0.980392; 0.243282
0.965251; 0.193549
0) -0.965251; 0.193549
-0.980392; 0.243282
-0.901961; 0.328567
-0.888031; 0.273719
0) 0.810811; 0.352938
0.823529; 0.412623
0.901961; 0.328567
0.888031; 0.273719
0) -0.888031; 0.273719
-0.901961; 0.328567
-0.823529; 0.412623
-0.810811; 0.352938
0) 0.733591; 0.429808
0.745098; 0.494118
0.823529; 0.412623
0.810811; 0.352938
0) -0.810811; 0.352938
-0.823529; 0.412623
-0.745098; 0.494118
-0.733591; 0.429808
0) 0.656371; 0.503135
0.666667; 0.571915
0.745098; 0.494118
0.733591; 0.429808
0) -0.733591; 0.429808
-0.745098; 0.494118
-0.666667; 0.571915
-0.656371; 0.503135
0) -0.656371; 0.503135
-0.666667; 0.571915
-0.588235; 0.645001
-0.579151; 0.571868
0) 0.579151; 0.571868
0.588235; 0.645001
0.666667; 0.571915
0.656371; 0.503135
0) 0.50193; 0.635039
0.509804; 0.712409
0.588235; 0.645001
0.579151; 0.571868
0) -0.579151; 0.571868
-0.588235; 0.645001
-0.509804; 0.712409
-0.50193; 0.635039
0) 0.42471; 0.691713
0.431373; 0.773155
0.509804; 0.712409
0.50193; 0.635039
0) -0.50193; 0.635039
-0.509804; 0.712409
-0.431373; 0.773155
-0.42471; 0.691713
0) 0.34749; 0.740952
0.352941; 0.826202
0.431373; 0.773155
0.42471; 0.691713
0) -0.42471; 0.691713
-0.431373; 0.773155
-0.352941; 0.826202
-0.34749; 0.740952
0) 0.27027; 0.781826
0.27451; 0.870465
0.352941; 0.826202
0.34749; 0.740952
0) -0.34749; 0.740952
-0.352941; 0.826202
-0.27451; 0.870465
-0.27027; 0.781826
0) 0.19305; 0.813442
0.196078; 0.904867
0.27451; 0.870465
0.27027; 0.781826
0) -0.27027; 0.781826
-0.27451; 0.870465
-0.196078; 0.904867
-0.19305; 0.813442
0) -0.19305; 0.813442
-0.196078; 0.904867
-0.117647; 0.928435
-0.11583; 0.835018
0) 0.11583; 0.835018
0.117647; 0.928435
0.196078; 0.904867
0.19305; 0.813442
0) 0.03861; 0.845965
0.0392157; 0.940422
0.117647; 0.928435
0.11583; 0.835018
0) -0.11583; 0.835018
-0.117647; 0.928435
-0.0392157; 0.940422
-0.03861; 0.845965
0) -0.03861; 0.845965
-0.0392157; 0.940422
0.0392157; 0.940422
0.03861; 0.845965
0) 0.980392; 0.243282
0.996016; 0.268189
1.0757; 0.180088
1.05882; 0.158356
0) 0.901961; 0.328567
0.916335; 0.35652
0.996016; 0.268189
0.980392; 0.243282
0) -0.980392; 0.243282
-0.996016; 0.268189
-0.916335; 0.35652
-0.901961; 0.328567
0) 0.823529; 0.412623
0.836653; 0.443507
0.916335; 0.35652
0.901961; 0.328567
0) -0.901961; 0.328567
-0.916335; 0.35652
-0.836653; 0.443507
-0.823529; 0.412623
0) 0.745098; 0.494118
0.756972; 0.527841
0.836653; 0.443507
0.823529; 0.412623
0) -0.823529; 0.412623
-0.836653; 0.443507
-0.756972; 0.527841
-0.745098; 0.494118
0) 0.666667; 0.571915
0.677291; 0.608406
0.756972; 0.527841
0.745098; 0.494118
0) -0.745098; 0.494118
-0.756972; 0.527841
-0.677291; 0.608406
-0.666667; 0.571915
0) 0.588235; 0.645001
0.59761; 0.684199
0.677291; 0.608406
0.666667; 0.571915
0) -0.666667; 0.571915
-0.677291; 0.608406
-0.59761; 0.684199
-0.588235; 0.645001
0) -0.588235; 0.645001
-0.59761; 0.684199
-0.517928; 0.754244
-0.509804; 0.712409
0) 0.509804; 0.712409
0.517928; 0.754244
0.59761; 0.684199
0.588235; 0.645001
0) 0.431373; 0.773155
0.438247; 0.817521
0.517928; 0.754244
0.509804; 0.712409
0) -0.509804; 0.712409
-0.517928; 0.754244
-0.438247; 0.817521
-0.431373; 0.773155
0) 0.352941; 0.826202
0.358566; 0.872928
0.438247; 0.817521
0.431373; 0.773155
0) -0.431373; 0.773155
-0.438247; 0.817521
-0.358566; 0.872928
-0.352941; 0.826202
0) 0.27451; 0.870465
0.278884; 0.919287
0.358566; 0.872928
0.352941; 0.826202
0) -0.352941; 0.826202
-0.358566; 0.872928
-0.278884; 0.919287
-0.27451; 0.870465
0) -0.27451; 0.870465
-0.278884; 0.919287
-0.199203; 0.955409
-0.196078; 0.904867
0) 0.196078; 0.904867
0.199203; 0.955409
0.278884; 0.919287
0.27451; 0.870465
0) -0.196078; 0.904867
-0.199203; 0.955409
-0.119522; 0.980205
-0.117647; 0.928435
0) 0.117647; 0.928435
0.119522; 0.980205
0.199203; 0.955409
0.196078; 0.904867
0) 0.0392157; 0.940422
0.0398406; 0.992834
0.119522; 0.980205
0.117647; 0.928435
0) -0.117647; 0.928435
-0.119522; 0.980205
-0.0398406; 0.992834
-0.0392157; 0.940422
0) -0.0392157; 0.940422
-0.0398406; 0.992834
0.0398406; 0.992834
0.0392157; 0.940422
0) 0.996016; 0.268189
1.01215; 0.265361
1.09312; 0.17645
1.0757; 0.180088
0) 0.916335; 0.35652
0.931174; 0.354551
1.01215; 0.265361
0.996016; 0.268189
0) -0.996016; 0.268189
-1.01215; 0.265361
-0.931174; 0.354551
-0.916335; 0.35652
0) -0.916335; 0.35652
-0.931174; 0.354551
-0.850202; 0.442405
-0.836653; 0.443507
0) 0.836653; 0.443507
0.850202; 0.442405
0.931174; 0.354551
0.916335; 0.35652
0) 0.756972; 0.527841
0.769231; 0.527579
0.850202; 0.442405
0.836653; 0.443507
0) -0.836653; 0.443507
-0.850202; 0.442405
-0.769231; 0.527579
-0.756972; 0.527841
0) 0.677291; 0.608406
0.688259; 0.608924
0.769231; 0.527579
0.756972; 0.527841
0) -0.756972; 0.527841
-0.769231; 0.527579
-0.688259; 0.608924
-0.677291; 0.608406
0) 0.59761; 0.684199
0.607287; 0.685413
0.688259; 0.608924
0.677291; 0.608406
0) -0.677291; 0.608406
-0.688259; 0.608924
-0.607287; 0.685413
-0.59761; 0.684199
0) 0.517928; 0.754244
0.526316; 0.756051
0.607287; 0.685413
0.59761; 0.684199
0) -0.59761; 0.684199
-0.607287; 0.685413
-0.526316; 0.756051
-0.517928; 0.754244
0) 0.438247; 0.817521
0.445344; 0.819809
0.526316; 0.756051
0.517928; 0.754244
0) -0.517928; 0.754244
-0.526316; 0.756051
-0.445344; 0.819809
-0.438247; 0.817521
0) 0.358566; 0.872928
0.364372; 0.875586
0.445344; 0.819809
0.438247; 0.817521
0) -0.438247; 0.817521
-0.445344; 0.819809
-0.364372; 0.875586
-0.358566; 0.872928
0) 0.278884; 0.919287
0.283401; 0.92221
0.364372; 0.875586
0.358566; 0.872928
0) -0.358566; 0.872928
-0.364372; 0.875586
-0.283401; 0.92221
-0.278884; 0.919287
0) -0.278884; 0.919287
-0.283401; 0.92221
-0.202429; 0.958506
-0.199203; 0.955409
0) 0.199203; 0.955409
0.202429; 0.958506
0.283401; 0.92221
0.278884; 0.919287
0) -0.199203; 0.955409
-0.202429; 0.958506
-0.121457; 0.983404
-0.119522; 0.980205
0) 0.119522; 0.980205
0.121457; 0.983404
0.202429; 0.958506
0.199203; 0.955409
0) -0.119522; 0.980205
-0.121457; 0.983404
-0.0404858; 0.996079
-0.0398406; 0.992834
0) 0.0398406; 0.992834
0.0404858; 0.996079
0.121457; 0.983404
0.119522; 0.980205
0) -0.0398406; 0.992834
-0.0404858; 0.996079
0.0404858; 0.996079
0.0398406; 0.992834
0) 1.01215; 0.265361
1.02881; 0.234005
1.11111; 0.146774
1.09312; 0.17645
0) 0.931174; 0.354551
0.946502; 0.321766
1.02881; 0.234005
1.01215; 0.265361
0) -1.01215; 0.265361
-1.02881; 0.234005
-0.946502; 0.321766
-0.931174; 0.354551
0) -0.931174; 0.354551
-0.946502; 0.321766
-0.864197; 0.408348
-0.850202; 0.442405
0) 0.850202; 0.442405
0.864197; 0.408348
0.946502; 0.321766
0.931174; 0.354551
0) 0.769231; 0.527579
0.781893; 0.49231
0.864197; 0.408348
0.850202; 0.442405
0) -0.850202; 0.442405
-0.864197; 0.408348
-0.781893; 0.49231
-0.769231; 0.527579
0) 0.688259; 0.608924
0.699588; 0.572425
0.781893; 0.49231
0.769231; 0.527579
0) -0.769231; 0.527579
-0.781893; 0.49231
-0.699588; 0.572425
-0.688259; 0.608924
0) 0.607287; 0.685413
0.617284; 0.647605
0.699588; 0.572425
0.688259; 0.608924
0) -0.688259; 0.608924
-0.699588; 0.572425
-0.617284; 0.647605
-0.607287; 0.685413
0) 0.526316; 0.756051
0.534979; 0.716826
0.617284; 0.647605
0.607287; 0.685413
0) -0.607287; 0.685413
-0.617284; 0.647605
-0.534979; 0.716826
-0.526316; 0.756051
0) -0.526316; 0.756051
-0.534979; 0.716826
-0.452675; 0.779075
-0.445344; 0.819809
0) 0.445344; 0.819809
0.452675; 0.779075
0.534979; 0.716826
0.526316; 0.756051
0) 0.364372; 0.875586
0.37037; 0.833304
0.452675; 0.779075
0.445344; 0.819809
0) -0.445344; 0.819809
-0.452675; 0.779075
-0.37037; 0.833304
-0.364372; 0.875586
0) 0.283401; 0.92221
0.288066; 0.878445
0.37037; 0.833304
0.364372; 0.875586
0) -0.364372; 0.875586
-0.37037; 0.833304
-0.288066; 0.878445
-0.283401; 0.92221
0) -0.283401; 0.92221
-0.288066; 0.878445
-0.205761; 0.913451
-0.202429; 0.958506
0) 0.202429; 0.958506
0.205761; 0.913451
0.288066; 0.878445
0.283401; 0.92221
0) -0.202429; 0.958506
-0.205761; 0.913451
-0.123457; 0.93739
-0.121457; 0.983404
0) 0.121457; 0.983404
0.123457; 0.93739
0.205761; 0.913451
0.202429; 0.958506
0) -0.121457; 0.983404
-0.123457; 0.93739
-0.0411523; 0.949552
-0.0404858; 0.996079
0) 0.0404858; 0.996079
0.0411523; 0.949552
0.123457; 0.93739
0.121457; 0.983404
0) -0.0404858; 0.996079
-0.0411523; 0.949552
0.0411523; 0.949552
0.0404858; 0.996079
0) 1.02881; 0.234005
1.04603; 0.175632
1.12971; 0.0927411
1.11111; 0.146774
0) 0.946502; 0.321766
0.962343; 0.259568
1.04603; 0.175632
1.02881; 0.234005
0) -1.02881; 0.234005
-1.04603; 0.175632
-0.962343; 0.259568
-0.946502; 0.321766
0) 0.864197; 0.408348
0.878661; 0.34271
0.962343; 0.259568
0.946502; 0.321766
0) -0.946502; 0.321766
-0.962343; 0.259568
-0.878661; 0.34271
-0.864197; 0.408348
0) 0.781893; 0.49231
0.794979; 0.423486
0.878661; 0.34271
0.864197; 0.408348
0) -0.864197; 0.408348
-0.878661; 0.34271
-0.794979; 0.423486
-0.781893; 0.49231
0) 0.699588; 0.572425
0.711297; 0.50055
0.794979; 0.423486
0.781893; 0.49231
0) -0.781893; 0.49231
-0.794979; 0.423486
-0.711297; 0.50055
-0.699588; 0.572425
0) -0.699588; 0.572425
-0.711297; 0.50055
-0.627615; 0.572727
-0.617284; 0.647605
0) 0.617284; 0.647605
0.627615; 0.572727
0.711297; 0.50055
0.699588; 0.572425
0) 0.534979; 0.716826
0.543933; 0.638954
0.627615; 0.572727
0.617284; 0.647605
0) -0.617284; 0.647605
-0.627615; 0.572727
-0.543933; 0.638954
-0.534979; 0.716826
0) 0.452675; 0.779075
0.460251; 0.698232
0.543933; 0.638954
0.534979; 0.716826
0) -0.534979; 0.716826
-0.543933; 0.638954
-0.460251; 0.698232
-0.452675; 0.779075
0) 0.37037; 0.833304
0.376569; 0.749597
0.460251; 0.698232
0.452675; 0.779075
0) -0.452675; 0.779075
-0.460251; 0.698232
-0.376569; 0.749597
-0.37037; 0.833304
0) 0.288066; 0.878445
0.292887; 0.792114
0.376569; 0.749597
0.37037; 0.833304
0) -0.37037; 0.833304
-0.376569; 0.749597
-0.292887; 0.792114
-0.288066; 0.878445
0) 0.205761; 0.913451
0.209205; 0.824914
0.292887; 0.792114
0.288066; 0.878445
0) -0.288066; 0.878445
-0.292887; 0.792114
-0.209205; 0.824914
-0.205761; 0.913451
0) -0.205761; 0.913451
-0.209205; 0.824914
-0.125523; 0.847251
-0.123457; 0.93739
0) 0.123457; 0.93739
0.125523; 0.847251
0.209205; 0.824914
0.205761; 0.913451
0) 0.0411523; 0.949552
0.041841; 0.858568
0.125523; 0.847251
0.123457; 0.93739
0) -0.123457; 0.93739
-0.125523; 0.847251
-0.041841; 0.858568
-0.0411523; 0.949552
0) -0.0411523; 0.949552
-0.041841; 0.858568
0.041841; 0.858568
0.0411523; 0.949552
0) 1.04603; 0.175632
1.06383; 0.0943196
1.14894; 0.0186885
1.12971; 0.0927411
0) 0.962343; 0.259568
0.978723; 0.171833
1.06383; 0.0943196
1.04603; 0.175632
0) -1.04603; 0.175632
-1.06383; 0.0943196
-0.978723; 0.171833
-0.962343; 0.259568
0) 0.878661; 0.34271
0.893617; 0.24926
0.978723; 0.171833
0.962343; 0.259568
0) -0.962343; 0.259568
-0.978723; 0.171833
-0.893617; 0.24926
-0.878661; 0.34271
0) 0.794979; 0.423486
0.808511; 0.324883
0.893617; 0.24926
0.878661; 0.34271
0) -0.878661; 0.34271
-0.893617; 0.24926
-0.808511; 0.324883
-0.794979; 0.423486
0) 0.711297; 0.50055
0.723404; 0.397223
0.808511; 0.324883
0.794979; 0.423486
0) -0.794979; 0.423486
-0.808511; 0.324883
-0.723404; 0.397223
-0.711297; 0.50055
0) 0.627615; 0.572727
0.638298; 0.464996
0.723404; 0.397223
0.711297; 0.50055
0) -0.711297; 0.50055
-0.723404; 0.397223
-0.638298; 0.464996
-0.627615; 0.572727
0) 0.543933; 0.638954
0.553191; 0.527081
0.638298; 0.464996
0.627615; 0.572727
0) -0.627615; 0.572727
-0.638298; 0.464996
-0.553191; 0.527081
-0.543933; 0.638954
0) 0.460251; 0.698232
0.468085; 0.582475
0.553191; 0.527081
0.543933; 0.638954
0) -0.543933; 0.638954
-0.553191; 0.527081
-0.468085; 0.582475
-0.460251; 0.698232
0) 0.376569; 0.749597
0.382979; 0.630271
0.468085; 0.582475
0.460251; 0.698232
0) -0.460251; 0.698232
-0.468085; 0.582475
-0.382979; 0.630271
-0.376569; 0.749597
0) 0.292887; 0.792114
0.297872; 0.669651
0.382979; 0.630271
0.376569; 0.749597
0) -0.376569; 0.749597
-0.382979; 0.630271
-0.297872; 0.669651
-0.292887; 0.792114
0) -0.292887; 0.792114
-0.297872; 0.669651
-0.212766; 0.699894
-0.209205; 0.824914
0) 0.209205; 0.824914
0.212766; 0.699894
0.297872; 0.669651
0.292887; 0.792114
0) -0.209205; 0.824914
-0.212766; 0.699894
-0.12766; 0.720413
-0.125523; 0.847251
0) 0.125523; 0.847251
0.12766; 0.720413
0.212766; 0.699894
0.209205; 0.824914
0) 0.041841; 0.858568
0.0425532; 0.730783
0.12766; 0.720413
0.125523; 0.847251
0) -0.125523; 0.847251
-0.12766; 0.720413
-0.0425532; 0.730783
-0.041841; 0.858568
0) -0.041841; 0.858568
-0.0425532; 0.730783
0.0425532; 0.730783
0.041841; 0.858568
0) 1.06383; 0.0943196
1.08225; -0.00285662
1.16883; -0.0679716
1.14894; 0.0186885
0) 0.978723; 0.171833
0.995671; 0.0653055
1.08225; -0.00285662
1.06383; 0.0943196
0) -1.06383; 0.0943196
-1.08225; -0.00285662
-0.995671; 0.0653055
-0.978723; 0.171833
0) 0.893617; 0.24926
0.909091; 0.134451
0.995671; 0.0653055
0.978723; 0.171833
0) -0.978723; 0.171833
-0.995671; 0.0653055
-0.909091; 0.134451
-0.893617; 0.24926
0) 0.808511; 0.324883
0.822511; 0.202739
0.909091; 0.134451
0.893617; 0.24926
0) -0.893617; 0.24926
-0.909091; 0.134451
-0.822511; 0.202739
-0.808511; 0.324883
0) 0.723404; 0.397223
0.735931; 0.268558
0.822511; 0.202739
0.808511; 0.324883
0) -0.808511; 0.324883
-0.822511; 0.202739
-0.735931; 0.268558
-0.723404; 0.397223
0) 0.638298; 0.464996
0.649351; 0.330509
0.735931; 0.268558
0.723404; 0.397223
0) -0.723404; 0.397223
-0.735931; 0.268558
-0.649351; 0.330509
-0.638298; 0.464996
0) 0.553191; 0.527081
0.562771; 0.387388
0.649351; 0.330509
0.638298; 0.464996
0) -0.638298; 0.464996
-0.649351; 0.330509
-0.562771; 0.387388
-0.553191; 0.527081
0) 0.468085; 0.582475
0.47619; 0.438152
0.562771; 0.387388
0.553191; 0.527081
0) -0.553191; 0.527081
-0.562771; 0.387388
-0.47619; 0.438152
-0.468085; 0.582475
0) 0.382979; 0.630271
0.38961; 0.481906
0.47619; 0.438152
0.468085; 0.582475
0) -0.468085; 0.582475
-0.47619; 0.438152
-0.38961; 0.481906
-0.382979; 0.630271
0) 0.297872; 0.669651
0.30303; 0.517885
0.38961; 0.481906
0.382979; 0.630271
0) -0.382979; 0.630271
-0.38961; 0.481906
-0.30303; 0.517885
-0.297872; 0.669651
0) -0.297872; 0.669651
-0.30303; 0.517885
-0.21645; 0.545455
-0.212766; 0.699894
0) 0.212766; 0.699894
0.21645; 0.545455
0.30303; 0.517885
0.297872; 0.669651
0) -0.212766; 0.699894
-0.21645; 0.545455
-0.12987; 0.564121
-0.12766; 0.720413
0) 0.12766; 0.720413
0.12987; 0.564121
0.21645; 0.545455
0.212766; 0.699894
0) 0.0425532; 0.730783
0.04329; 0.573542
0.12987; 0.564121
0.12766; 0.720413
0) -0.12766; 0.720413
-0.12987; 0.564121
-0.04329; 0.573542
-0.0425532; 0.730783
0) -0.0425532; 0.730783
-0.04329; 0.573542
0.04329; 0.573542
0.0425532; 0.730783
0) 1.08225; -0.00285662
